"SKU","Manufacturer Id","Brand Name","Product Name","Long Description","Short Description","Category","SubCategory","Product Group","Thumb URL","Image URL","Buy Link","Keywords","Reviews","Retail Price","Sale Price","Brand Page Link","Brand Logo Image","Product Page View Tracking","Gender","Age Group","Store Identifier","Product Price Markdown","Variants XML","Medium Image URL","Product Content Widget","Google Categorization"
"882658","A4008","Eno","ENO Vesta Topquilt Blanket","Hammocks and sleeping bags have long been frenemies; you need the bag's warmth for cold-weather camping, but it's a struggle to get in and out of. Introducing the warm, easy-entry Vesta Topquilt.","","Camping And Hiking","Sleeping Bags And Accessories","Sleeping Bags","http://i1.avlws.com/115/s524059.png","http://i1.avlws.com/115/l524059.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=524059&tt=df","","","169.95","169.95","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=524059"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","unisex","adult","REI","","<variants><variant><sku>882658</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890000002806</detail_url></variant><variant><sku>8826580001</sku><upc>811201014730</upc><vendor_sku>A4008</vendor_sku><size>NONE</size><color>Charcoal/Blue</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890000524759</detail_url></variant></variants>","http://i1.avlws.com/115/m524059.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=882658&amp;link=&amp;tabs=-Details""></script>",""
"886800","","Eno","ENO Spark Topquilt Blanket","The warm and affordable counterpart to the Ember 2 Underquilt, the Spark Topquilt makes for the perfect cool-weather hammocking solution. It can be used with any ENO Hammock (sold separately).","","Camping And Hiking","Sleeping Bags And Accessories","Sleeping Bags","http://i1.avlws.com/115/s577535.png","http://i1.avlws.com/115/l577535.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=577535&tt=df","","","99.95","99.95","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=577535"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","unisex","adult","REI","","<variants><variant><sku>886800</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890000035966</detail_url></variant><variant><sku>8868000001</sku><upc>811201015300</upc><vendor_sku>A4030</vendor_sku><size>NONE</size><color>Charcoal/Red</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890000395181</detail_url></variant></variants>","http://i1.avlws.com/115/m577535.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=886800&amp;link=&amp;tabs=-Details""></script>",""
"894805","1651601709","Mountain Hardwear","Mountain Hardwear Lamina Z Blaze -15 Sleeping Bag","A warm, affordable, and water-repellent synthetic bag, with unique Lamina construction for ultimate warmth, the Mountain Hardwear Lamina Z Blaze is a great choice for winter backpacking.","","Camping And Hiking","Sleeping Bags And Accessories","Sleeping Bags","http://i1.avlws.com/115/s598094.png","http://i1.avlws.com/115/l598094.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=598094&tt=df","","","259.00","259.00","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=598094"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","unisex","adult","REI","","<variants><variant><sku>894805</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890002336657</detail_url></variant><variant><sku>8948050001</sku><upc>887487685551</upc><vendor_sku>1651601709</vendor_sku><size>Regular Left</size><color>Inca Gold</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890002337312</detail_url></variant><variant><sku>8948050002</sku><upc>887487685339</upc><vendor_sku>1651602709</vendor_sku><size>Long Left</size><color>Inca Gold</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890002337313</detail_url></variant></variants>","http://i1.avlws.com/115/m598094.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=894805&amp;link=&amp;tabs=-Details""></script>",""
"894806","1671441636","Mountain Hardwear","Mountain Hardwear Phantom Spark 28 Down Sleeping Bag","Ideal for gram counting backpackers and climbers, the Mountain Hardware Phantom Spark is filled with Q.Shield water resistant down to help maintain heat and maximize loft in damp conditions.","","Camping And Hiking","Sleeping Bags And Accessories","Sleeping Bags","http://i1.avlws.com/115/s597440.png","http://i1.avlws.com/115/l597440.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=597440&tt=df","","","400.00","400.00","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=597440"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","unisex","adult","REI","","<variants><variant><sku>894806</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890002314799</detail_url></variant><variant><sku>8948060001</sku><upc>887487683243</upc><vendor_sku>1671441636</vendor_sku><size>Regular Left</size><color>Fiery Red</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890002314917</detail_url></variant><variant><sku>8948060002</sku><upc>887487663108</upc><vendor_sku>1671442636</vendor_sku><size>Long Left</size><color>Fiery Red</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890002314916</detail_url></variant></variants>","http://i1.avlws.com/115/m597440.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=894806&amp;link=&amp;tabs=-Details""></script>",""
"894807","1671431342","Mountain Hardwear","Mountain Hardwear Phantom Flame 15 Down Sleeping Bag","Gram counting backpackers and climbers will appreciate the lofty warmth of the lightweight and compressible Phantom Flame 15 from Mountain Hardwear.","","Camping And Hiking","Sleeping Bags And Accessories","Sleeping Bags","http://i1.avlws.com/115/s597441.png","http://i1.avlws.com/115/l597441.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=597441&tt=df","","","500.00","500.00","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=597441"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","unisex","adult","REI","","<variants><variant><sku>894807</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890002314798</detail_url></variant><variant><sku>8948070001</sku><upc>887487717689</upc><vendor_sku>1671431342</vendor_sku><size>Regular Left</size><color>Cyber Green</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890002314919</detail_url></variant><variant><sku>8948070002</sku><upc>887487678546</upc><vendor_sku>1671432342</vendor_sku><size>Long Left</size><color>Cyber Green</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890002314918</detail_url></variant></variants>","http://i1.avlws.com/115/m597441.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=894807&amp;link=&amp;tabs=-Details""></script>",""
"894947","18269","Rei Co-Op","REI Co-op Helio Down 45 Sleeping Bag","Ultralight and packable, the Helio Down sleeping bag works perfectly as a fair-weather bag, a travel bag or even as a liner inside another bag to boost warmth on cold nights.","","Camping And Hiking","Sleeping Bags And Accessories","Sleeping Bags","http://i1.avlws.com/115/s592069.png","http://i1.avlws.com/115/l592069.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=592069&tt=df","","","139.00","139.00","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=592069"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","unisex","adult","REI","","<variants><variant><sku>894947</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890001890585</detail_url></variant><variant><sku>8949470002</sku><upc>489494700021</upc><vendor_sku>18269</vendor_sku><size>Long</size><color>Asphalt</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890001892012</detail_url></variant><variant><sku>8949470001</sku><upc>489494700014</upc><vendor_sku>18269</vendor_sku><size>Regular</size><color>Asphalt</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890001891352</detail_url></variant></variants>","http://i1.avlws.com/115/m592069.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=894947&amp;link=&amp;tabs=-Details""></script>",""
"894948","18248","Rei Co-Op","REI Co-op Alpen Pod 17 Sleeping Bag","Perfect for car camping and cold nights at the trailhead, the Alpen Pod sleeping bag has a relaxed fit, with down and synthetic insulation strategically placed to keep you warm in any conditions.","","Camping And Hiking","Sleeping Bags And Accessories","Sleeping Bags","http://i1.avlws.com/115/s592316.png","http://i1.avlws.com/115/l592316.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=592316&tt=df","","","159.00","159.00","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=592316"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","unisex","adult","REI","","<variants><variant><sku>894948</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890001928897</detail_url></variant><variant><sku>8949480003</sku><upc>489494800035</upc><vendor_sku>18248</vendor_sku><size>Long</size><color>Asphalt</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890001930672</detail_url></variant><variant><sku>8949480002</sku><upc>489494800028</upc><vendor_sku>18248</vendor_sku><size>Regular</size><color>Asphalt</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890001929330</detail_url></variant></variants>","http://i1.avlws.com/115/m592316.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=894948&amp;link=&amp;tabs=-Details""></script>",""
"894949","18271","Rei Co-Op","REI Co-op Men's Ambient 36 Sleeping Bag","Designed for backcountry campers who like a regular-fitting bag, the REI Co-op Ambient sleeping bag has an exclusive synthetic insulation that's warm and highly compressible-even when it's damp.","","Camping And Hiking","Sleeping Bags And Accessories","Sleeping Bags","http://i1.avlws.com/115/s592317.png","http://i1.avlws.com/115/l592317.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=592317&tt=df","","","139.00","139.00","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=592317"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","male","adult","REI","","<variants><variant><sku>894949</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890001928896</detail_url></variant><variant><sku>8949490002</sku><upc>489494900025</upc><vendor_sku>18271</vendor_sku><size>Long</size><color>Red Hot</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890001929328</detail_url></variant><variant><sku>8949490001</sku><upc>489494900018</upc><vendor_sku>18271</vendor_sku><size>Regular</size><color>Red Hot</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890001929327</detail_url></variant></variants>","http://i1.avlws.com/115/m592317.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=894949&amp;link=&amp;tabs=-Details""></script>",""
"894998","18270","Rei Co-Op","REI Co-op Helio Sack 55 Sleeping Bag","The all-purpose Helio Sack sleeping bag works as a warm-weather bag, a travel bag or even as a liner inside another bag to boost warmth on cold nights.","","Camping And Hiking","Sleeping Bags And Accessories","Sleeping Bags","http://i1.avlws.com/115/s592070.png","http://i1.avlws.com/115/l592070.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=592070&tt=df","","","59.95","59.95","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=592070"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","unisex","adult","REI","","<variants><variant><sku>894998</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890001890581</detail_url></variant><variant><sku>8949980008</sku><upc>489499800085</upc><vendor_sku>18270</vendor_sku><size>Long Wide</size><color>Indigo</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890001891311</detail_url></variant><variant><sku>8949980001</sku><upc>489499800016</upc><vendor_sku>18270</vendor_sku><size>Regular</size><color>Army Cot Green</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890001891989</detail_url></variant><variant><sku>8949980006</sku><upc>489499800061</upc><vendor_sku>18270</vendor_sku><size>Regular</size><color>Indigo</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890001891990</detail_url></variant><variant><sku>8949980007</sku><upc>489499800078</upc><vendor_sku>18270</vendor_sku><size>Long</size><color>Indigo</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890001891312</detail_url></variant><variant><sku>8949980002</sku><upc>489499800023</upc><vendor_sku>18270</vendor_sku><size>Long</size><color>Army Cot Green</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890001891314</detail_url></variant></variants>","http://i1.avlws.com/115/m592070.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=894998&amp;link=&amp;tabs=-Details""></script>",""
"894999","18273","Rei Co-Op","REI Co-op Trail Pod 29 Sleeping Bag","Perfect for car camping and nights spent at the trailhead, the relaxed-fit REI Co-op Trail Pod sleeping bag is designed with warmth and comfort as its top priorities.","","Camping And Hiking","Sleeping Bags And Accessories","Sleeping Bags","http://i1.avlws.com/115/s592071.png","http://i1.avlws.com/115/l592071.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=592071&tt=df","","","79.95","79.95","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=592071"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","unisex","adult","REI","","<variants><variant><sku>894999</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890001891434</detail_url></variant><variant><sku>8949990003</sku><upc>489499900037</upc><vendor_sku>18273</vendor_sku><size>Long</size><color>Asphalt</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890001891365</detail_url></variant><variant><sku>8949990001</sku><upc>489499900013</upc><vendor_sku>18273</vendor_sku><size>Short</size><color>Laguna Blue</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890001891306</detail_url></variant><variant><sku>8949990002</sku><upc>489499900020</upc><vendor_sku>18273</vendor_sku><size>Regular</size><color>Asphalt</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890001891308</detail_url></variant></variants>","http://i1.avlws.com/115/m592071.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=894999&amp;link=&amp;tabs=-Details""></script>",""
"895128","1671421402","Mountain Hardwear","Mountain Hardwear Phantom Torch 3 Sleeping Bag","A favorite among cold-weather backpackers, the superlight Mountain Hardwear Phantom Torch 3 is filled with 800-fill Q.Shield Down  for maximum warmth and loft in damp conditions.","","Camping And Hiking","Sleeping Bags And Accessories","Sleeping Bags","http://i1.avlws.com/115/s598095.png","http://i1.avlws.com/115/l598095.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=598095&tt=df","","","600.00","600.00","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=598095"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","unisex","adult","REI","","<variants><variant><sku>895128</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890002336661</detail_url></variant><variant><sku>8951280001</sku><upc>887487714268</upc><vendor_sku>1671421402</vendor_sku><size>Regular Left</size><color>Dark Compass</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890002337338</detail_url></variant><variant><sku>8951280002</sku><upc>887487691101</upc><vendor_sku>1671422402</vendor_sku><size>Long Left</size><color>Dark Compass</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890002337339</detail_url></variant></variants>","http://i1.avlws.com/115/m598095.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=895128&amp;link=&amp;tabs=-Details""></script>",""
"895129","1651591011","Mountain Hardwear","Mountain Hardwear Lamina Z Bonfire Sleeping Bag","Designed for cold winter camping and mountaineering, the Lamina Z Bonfire from Mountain Hardwear uses Thermal Q polyester insulation and Lamina construction to enhance loft and eliminate cold spots.","","Camping And Hiking","Sleeping Bags And Accessories","Sleeping Bags","http://i1.avlws.com/115/s597442.png","http://i1.avlws.com/115/l597442.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=597442&tt=df","","","279.00","279.00","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=597442"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","unisex","adult","REI","","<variants><variant><sku>895129</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890002314805</detail_url></variant><variant><sku>8951290001</sku><upc>887487659620</upc><vendor_sku>1651591011</vendor_sku><size>Regular Left</size><color>Shark</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890002314892</detail_url></variant><variant><sku>8951290002</sku><upc>887487688477</upc><vendor_sku>1651592011</vendor_sku><size>Long Left</size><color>Shark</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890002314893</detail_url></variant></variants>","http://i1.avlws.com/115/m597442.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=895129&amp;link=&amp;tabs=-Details""></script>",""
"895130","NF00CWU9ERA","The North Face","The North Face Campforter 35 Sleeping Bag","A sleeping bag by night and a camp quilt by day, The North Face Campforter 3-season bag is insulated with water-resistant, 650-fill down and features a relaxed cut for a roomy, comfortable fit.","","Camping And Hiking","Sleeping Bags And Accessories","Sleeping Bags","http://i1.avlws.com/115/s595432.png","http://i1.avlws.com/115/l595432.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=595432&tt=df","","","219.00","219.00","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=595432"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","unisex","adult","REI","","<variants><variant><sku>895130</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890002183081</detail_url></variant><variant><sku>8951300002</sku><upc>689914293908</upc><vendor_sku>NF00CWU9ERA</vendor_sku><size>Long</size><color>Orange Rust/Asphalt Grey</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890002189017</detail_url></variant><variant><sku>8951300001</sku><upc>689914293915</upc><vendor_sku>NF00CWU9ERA</vendor_sku><size>Regular</size><color>Orange Rust/Asphalt Grey</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890002186990</detail_url></variant></variants>","http://i1.avlws.com/115/m595432.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=895130&amp;link=&amp;tabs=-Details""></script>",""
"895333","NF00CJ4UM8R","The North Face","The North Face Dolomite 20 Sleeping Bag","The North Face Dolomite is a generously cut, rectangular, 20deg synthetic sleeping bag for those who want modern performance in an old-school camping bag.","","Camping And Hiking","Sleeping Bags And Accessories","Sleeping Bags","http://i1.avlws.com/115/s595433.png","http://i1.avlws.com/115/l595433.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=595433&tt=df","","","99.00","99.00","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=595433"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","unisex","adult","REI","","<variants><variant><sku>895333</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890002079171</detail_url></variant><variant><sku>8953330001</sku><upc>689914293649</upc><vendor_sku>NF00CJ4UM8R</vendor_sku><size>Regular Right</size><color>Striker Blue/Zinc Grey</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890002079263</detail_url></variant><variant><sku>8953330002</sku><upc>689914293793</upc><vendor_sku>NF00CJ4UM8R</vendor_sku><size>Long Right</size><color>Striker Blue/Zinc Grey</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890002079264</detail_url></variant></variants>","http://i1.avlws.com/115/m595433.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=895333&amp;link=&amp;tabs=-Details""></script>",""
"895335","NF00CF7KM5R","The North Face","The North Face Dolomite 40 Sleeping Bag","Generously cut in a rectangular shape, The North Face Dolomite 40deg synthetic sleeping bag is for those who want modern performance in an old-school camping bag.","","Camping And Hiking","Sleeping Bags And Accessories","Sleeping Bags","http://i1.avlws.com/115/s595435.png","http://i1.avlws.com/115/l595435.png","http://classic.avantlink.com/click.php?p=251529&pw=2435&pt=3&pri=595435&tt=df","","","79.00","79.00","","","<img src=""http://classic.avantlink.com/dfpv.php?p=251529&amp;pri=595435"" width=""0"" height=""0"" style=""border: none !important; margin: 0px !important;"" alt="""" />","unisex","adult","REI","","<variants><variant><sku>895335</sku><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890002079173</detail_url></variant><variant><sku>8953350001</sku><upc>689914290587</upc><vendor_sku>NF00CF7KM5R</vendor_sku><size>Regular Right</size><color>Russet Orange/Zinc Grey</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890002079934</detail_url></variant><variant><sku>8953350002</sku><upc>689914290594</upc><vendor_sku>NF00CF7KM5R</vendor_sku><size>Long Right</size><color>Russet Orange/Zinc Grey</color><detail_url>http://classic.avantlink.com/click.php?tt=cl&amp;mi=10248&amp;pw=2435&amp;url=http%3A%2F%2Ftracking.searchmarketing.com%2Fclick.asp%3Faid%3D120217890002079285</detail_url></variant></variants>","http://i1.avlws.com/115/m595435.png","<script type=""text/javascript"" src=""http://classic.avantlink.com/apcw.php?mode=5&amp;pw=2435&amp;df=115&amp;sku=895335&amp;link=&amp;tabs=-Details""></script>",""
